host_id,reviews_per_month,high_number_of_reviews
10547661,4.29,1
10549294,0.6599999999999999,1
10549792,0.06,0
10549906,1.21,1
10552208,0.04,0
10553573,0.05,0
10555698,0.86,1
10556597,1.71,1
10557160,1.17,1
10558084,0.02,0
10558287,0.0,0
10562062,0.02,0
10563051,0.4,1
10563705,0.0,0
10564283,0.56,1
10566585,0.0,0
10571574,1.75,1
10573152,3.03,1
10573163,0.06,0
10573806,0.27,0
10574166,0.72,1
10575680,0.3,0
10575779,0.02,0
10576227,0.02,0
10576263,1.42,1
10576896,0.11,0
10577253,0.04,0
10577541,0.09,0
10577784,2.5100000000000002,1
10577999,0.38,1
10580223,0.06,0
10580254,3.35,1
10581418,0.7,1
10581580,0.0,0
10583598,0.18,0
10584659,0.25,0
10585694,0.66,1
10585956,0.0,0
10590038,0.05,0
10590166,0.15,0
10590489,0.14,0
10590692,4.529999999999999,1
10593026,1.23,1
10593364,0.15,0
10593759,0.18,0
10595200,0.6,1
10595966,0.24,0
10600973,0.17,0
10603767,3.34,1
10605984,1.6,1
10606156,0.0,0
10606171,1.23,1
10606799,0.0,0
10607256,0.0,0
10607636,0.06,0
10609666,13.72,1
10609847,0.0,0
10610482,0.02,0
10611392,0.26,0
10618197,0.02,0
10618980,2.59,1
10619345,0.02,0
10620222,0.02,0
10621137,0.03,0
10621509,0.23,0
10621862,0.3,0
10622338,0.46,1
10622869,0.52,1
10628463,0.0,0
10629227,0.0,0
10630723,5.97,1
10633027,6.91,1
10634286,0.52,1
10635169,4.26,1
10636508,0.0,0
10638597,0.03,0
10638711,0.01,0
10639337,0.49,1
10641733,1.88,1
10642483,0.0,0
10642609,0.1,0
10642725,0.03,0
10642957,0.09,0
10643341,0.75,1
10643810,0.77,1
10645488,0.0,0
10646374,0.0,0
10651357,0.04,0
10653693,0.03,0
10653881,0.42,1
10655479,2.8,1
10656683,1.81,1
10657268,0.0,0
10657357,1.44,1
10658486,0.8,1
10659007,0.0,0
10659447,2.16,1
10661536,0.82,1
10661558,15.57,1
10661984,1.03,1
10662294,0.12,0
10662957,1.25,1
10663089,0.26,0
10664416,4.49,1
10665495,0.06,0
10666587,0.04,0
10671495,0.5,1
10671580,0.39,1
10672341,0.09,0
10672594,0.06,0
10674042,0.04,0
10674184,0.53,1
10674441,0.08,0
10676792,0.2,0
10677483,0.0,0
10677584,3.02,1
10677720,0.6,1
10679309,0.53,1
10683147,0.0,0
10683360,0.53,1
10689761,0.0,0
10692401,0.35,0
10694601,0.28,0
10695029,0.34,0
10696263,0.0,0
10697117,0.06,0
10698270,3.69,1
10700780,3.83,1
10701169,0.02,0
10702860,0.0,0
10703290,1.2,1
10703999,0.0,0
10710097,0.52,1
10710515,0.18,0
10710522,0.42,1
10711342,0.05,0
10711869,0.62,1
10711933,0.13,0
10713617,0.45,1
10714783,2.03,1
10714931,4.23,1
10716661,0.03,0
10716765,0.0,0
10716901,0.54,1
10717291,0.0,0
10717539,0.0,0
10718241,0.0,0
10720001,0.04,0
10720264,0.0,0
10721093,1.67,1
10721506,1.7,1
10721586,0.01,0
10725397,0.0,0
10730227,0.33,0
10732658,0.0,0
10732706,0.13,0
10733404,0.06,0
10736013,0.0,0
10737943,5.85,1
10743035,0.0,0
10743221,0.0,0
10744966,0.29,0
10745276,2.95,1
10746551,0.0,0
10746800,0.14,0
10747093,1.2,1
10748308,0.0,0
10750483,0.26,0
10762635,0.0,0
10762834,0.9,1
10763283,0.77,1
10763733,0.76,1
10764579,1.09,1
10767723,0.31,0
10767841,0.38,1
10768668,0.0,0
10768717,2.47,1
10768801,0.53,1
10770088,0.02,0
10770787,0.24,0
10771121,0.59,1
10771238,6.05,1
10773304,2.85,1
10775192,0.0,0
10775984,5.0,1
10777266,3.25,1
10777592,0.22,0
10777637,0.19,0
10777921,0.48,1
10778096,0.0,0
10779300,0.0,0
10782927,2.68,1
10783378,0.52,1
10784441,0.28,0
10784618,0.24,0
10786181,0.0,0
10786794,0.02,0
10787007,1.65,1
10787061,0.17,0
10787148,0.05,0
10787323,0.38,1
10788865,3.02,1
10795846,4.1,1
10797290,0.69,1
10799035,0.0,0
10806025,5.21,1
10807649,0.45,1
10807892,1.4,1
10808307,0.0,0
10810355,0.3,0
10810969,0.58,1
10811427,0.51,1
10812002,0.26,0
10812370,1.7,1
10823443,0.0,0
10826049,0.0,0
10826173,0.13,0
10828579,0.5700000000000001,1
10828833,3.28,1
10831168,0.57,1
10832128,0.04,0
10834322,0.0,0
10835806,1.08,1
10836122,0.02,0
10836962,3.58,1
10838145,0.17,0
10838291,0.03,0
10838658,0.68,1
10839658,1.12,1
10842335,0.0,0
10843764,0.3,0
10849252,1.94,1
10851687,3.07,1
10852093,0.0,0
10855721,0.02,0
10856201,0.0,0
10856865,4.1,1
10859032,0.05,0
10859726,0.31,0
10859834,5.06,1
10860081,0.14,0
10864311,0.27,0
10870019,0.0,0
10870163,0.72,1
10870477,0.04,0
10872717,0.02,0
10875931,3.62,1
10887881,0.45,1
10894722,0.0,0
10896584,0.11,0
10896859,2.39,1
10896884,0.0,0
10899109,0.02,0
10901097,0.0,0
10901705,0.86,1
10906528,0.24,0
10907670,0.0,0
10908100,2.0100000000000002,1
10909829,3.66,1
10910171,8.74,1
10910216,0.11,0
10910684,0.39,1
10914119,1.0,1
10914834,3.46,1
10919752,0.36,1
10921106,0.64,1
10921790,0.0,0
10928484,0.0,0
10928816,0.99,1
10928857,0.11,0
10929586,0.01,0
10929756,0.19,0
10929872,2.56,1
10930520,0.97,1
10930874,0.01,0
10931395,0.0,0
10931680,1.67,1
10932521,0.18,0
10933267,1.77,1
10934627,0.28,0
10945216,0.01,0
10945786,0.02,0
10949644,2.73,1
10951481,0.25,0
10952317,0.11,0
10953390,0.02,0
10954437,0.54,1
10963050,1.0,1
10964365,0.27,0
10970798,0.0,0
10972311,0.94,1
10972334,0.28,0
10972769,0.18,0
10973455,0.72,1
10973901,0.53,1
10974421,0.13,0
10974696,0.66,1
10975389,0.04,0
10979123,1.05,1
10980633,0.0,0
10980826,1.38,1
10981050,1.62,1
10981052,0.18,0
10981379,0.5,1
10981634,0.0,0
10987233,2.72,1
10990986,0.06,0
10992588,4.25,1
10994160,1.0,1
10994250,0.0,0
10994664,0.23,0
10994728,0.85,1
10994839,1.63,1
10995888,0.26,0
10995969,0.09,0
10998158,0.54,1
11000082,1.95,1
11000260,0.0,0
11002711,0.88,1
11003269,1.13,1
11004198,0.04,0
11005274,0.0,0
11010011,0.15,0
11012377,1.23,1
11012889,0.0,0
11013095,0.0,0
11013512,0.64,1
11013791,0.09,0
11016187,0.91,1
11017415,0.0,0
11017633,0.0,0
11018124,0.14,0
11018460,0.5,1
11021180,3.29,1
11025878,0.41,1
11026055,0.07,0
11026665,0.95,1
11028650,0.0,0
11035230,0.38,1
11039369,0.0,0
11039974,0.11,0
11040921,0.07,0
11045893,0.23,0
11048791,0.04,0
11050667,0.38,1
11051885,0.04,0
11052217,2.65,1
11052776,0.33,0
11054692,0.0,0
11056171,0.33,0
11057719,0.0,0
11061595,0.52,1
11063639,0.0,0
11064999,0.0,0
11065010,0.0,0
11066377,0.31,0
11068351,0.0,0
11070120,0.0,0
11071244,1.03,1
11073109,0.05,0
11073179,0.08,0
11075539,2.5,1
11079245,0.2,0
11079691,0.07,0
11079790,0.21,0
11080981,0.0,0
11081099,0.02,0
11081130,0.0,0
11081810,0.0,0
11082069,0.07,0
11082255,0.06,0
11082833,0.03,0
11084524,0.0,0
11090576,0.81,1
11091997,1.25,1
11095383,0.14,0
11103721,0.2,0
11105949,0.49,1
11107448,0.06,0
11109705,0.5,1
11111521,0.32,0
11120994,0.0,0
11121151,0.0,0
11123552,7.68,1
11123843,0.65,1
11126880,0.11,0
11127879,0.0,0
11129295,0.02,0
11132851,0.94,1
11134688,0.01,0
11135666,0.0,0
11136995,0.06,0
11137400,3.52,1
11146570,1.09,1
11147328,0.0,0
11148487,0.0,0
11150363,0.09,0
11155956,0.0,0
11157618,1.93,1
11157871,2.5,1
11158514,0.05,0
11158576,0.05,0
11160056,0.26,0
11160340,0.13,0
11162534,0.44,1
11163128,0.81,1
11163727,0.0,0
11163915,0.01,0
11165856,0.0,0
11167829,3.4,1
11176081,0.33,0
11176329,0.04,0
11176733,1.8,1
11179499,0.03,0
11186022,0.09,0
11189098,0.79,1
11189139,2.35,1
11189753,1.9700000000000002,1
11191325,1.03,1
11192207,0.05,0
11196496,4.11,1
11199830,0.02,0
11200970,1.33,1
11203708,0.35,0
11206175,0.78,1
11208418,4.28,1
11211827,6.77,1
11218119,0.02,0
11223389,3.22,1
11224083,0.91,1
11227830,1.21,1
11228023,0.03,0
11231506,0.2,0
11234583,0.0,0
11237515,0.07,0
11237699,0.3,0
11239404,0.04,0
11241345,0.0,0
11241369,2.97,1
11241615,0.89,1
11243113,0.5,1
11243357,0.0,0
11246260,0.49,1
11249126,0.5,1
11249746,0.51,1
11254580,0.0,0
11256721,0.28,0
11259589,0.08,0
11262267,0.0,0
11262790,0.07,0
11265131,0.86,1
11268108,0.24,0
11272233,4.48,1
11273677,0.0,0
11273799,1.03,1
11274299,0.23,0
11274802,1.93,1
11275734,0.02,0
11276922,0.21,0
11279303,0.0,0
11279326,0.05,0
11279503,0.05,0
11280333,1.44,1
11280566,4.07,1
11286990,1.33,1
11292325,0.34,0
11293255,0.07,0
11293987,2.5,1
11294487,0.0,0
11296515,0.0,0
11297009,4.51,1
11297371,3.46,1
11298622,0.0,0
11300359,1.18,1
11300395,0.0,0
11302433,0.24,0
11304326,0.0,0
11304670,0.1,0
11305100,1.31,1
11305249,3.12,1
11305944,5.48,1
11306420,0.0,0
11308483,0.03,0
11308807,0.0,0
11308947,3.06,1
11309938,0.0,0
11309985,0.21000000000000002,0
11310081,0.06,0
11310249,4.15,1
11312158,0.0,0
11315661,0.0,0
11320557,3.77,1
11322502,0.17,0
11330223,0.15,0
11330638,0.0,0
11332183,0.38,1
11333699,4.15,1
11334992,0.03,0
11335184,0.29,0
11338827,0.11,0
11339193,0.0,0
11342037,0.0,0
11342593,0.17,0
11345677,0.6,1
11353190,0.53,1
11353904,0.0,0
11356488,0.0,0
11358093,0.0,0
11359705,1.19,1
11360902,0.46,1
11362470,0.04,0
11363157,0.41,1
11363395,0.0,0
11365202,1.74,1
11366961,0.0,0
11368096,0.23,0
11369083,0.07,0
11369454,2.49,1
11370189,0.3,0
11371357,0.18,0
11371978,0.0,0
11375436,0.02,0
11375556,0.16,0
11376150,2.0,1
11376647,0.15,0
11377906,0.0,0
11379822,0.8099999999999999,1
11381575,0.4,1
11385753,0.0,0
11386537,2.16,1
11386786,0.0,0
11387702,0.0,0
11389064,0.18,0
11389260,0.09,0
11392003,2.7,1
11395220,0.39,1
11395856,0.11,0
11397354,0.42,1
11402749,0.27,0
11402864,0.08,0
11402865,0.08,0
11403548,0.87,1
11406067,1.52,1
11414858,0.0,0
11414889,0.2,0
11418277,0.03,0
11418466,2.39,1
11418912,2.25,1
11427289,0.03,0
11427836,0.41,1
11428056,0.2,0
11430355,0.38,1
11430909,0.0,0
11433245,0.53,1
11437322,0.13,0
11440598,0.02,0
11440643,0.0,0
11443640,0.05,0
11452065,0.02,0
11452850,0.1,0
11453695,0.02,0
11453805,0.14,0
11454384,2.91,1
11455361,0.0,0
11457159,0.06,0
11457317,0.22,0
11457662,0.38,1
11458977,2.14,1
11459431,0.27,0
11460365,0.0,0
11460541,0.02,0
11460768,0.0,0
11461795,0.0,0
11461854,0.0,0
11462251,0.03,0
11462920,0.36,1
11463877,0.0,0
11469296,0.13,0
11473727,0.07,0
11476179,0.66,1
11478291,2.9,1
11478902,0.03,0
11479819,0.0,0
11483903,0.0,0
11484819,0.19,0
11486122,0.07,0
11490581,1.44,1
11490872,0.0,0
11494077,0.08,0
11494661,0.24,0
11495231,0.0,0
11495235,0.03,0
11495251,0.01,0
11497855,0.02,0
11501956,2.4,1
11503187,0.11,0
11503864,0.0,0
11505536,0.0,0
11508018,0.0,0
11510329,0.16,0
11511386,0.03,0
11512483,0.07,0
11512908,0.0,0
11513145,0.04,0
11513446,0.03,0
11514668,0.57,1
11519866,1.38,1
11520555,2.74,1
11521252,0.0,0
11522108,4.01,1
11522679,0.0,0
11523011,0.32,0
11523254,0.0,0
11524572,1.84,1
11526146,0.73,1
11526455,2.74,1
11526701,0.04,0
11528105,0.0,0
11530808,0.04,0
11538076,0.0,0
11539672,0.0,0
11540028,0.0,0
11540159,0.16,0
11540240,0.03,0
11541034,0.34,0
11542120,0.0,0
11542546,0.08,0
11543355,0.0,0
11546043,0.8200000000000001,1
11546998,0.46,1
11547083,0.52,1
11549078,3.2,1
11549342,0.06,0
11552512,0.23,0
11554193,0.58,1
11555258,0.16999999999999998,0
11555845,3.4,1
11556559,0.0,0
11557572,0.02,0
11559667,0.09,0
11569309,0.61,1
11570627,2.6,1
11571496,9.24,1
11573876,0.11,0
11575335,0.17,0
11576459,3.14,1
11576606,0.02,0
11577427,2.49,1
11581619,2.98,1
11582560,1.44,1
11583998,1.98,1
11585415,0.0,0
11586111,0.17,0
11589542,0.06,0
11598359,0.0,0
11598586,0.0,0
11599506,0.64,1
11601610,2.41,1
11603608,0.13,0
11606007,0.0,0
11607339,0.08,0
11607949,0.4,1
11608565,2.43,1
11610321,0.0,0
11611066,0.0,0
11611239,2.89,1
11612418,0.0,0
11615226,0.0,0
11620529,0.06,0
11623096,0.02,0
11623750,0.0,0
11625123,0.44,1
11626567,0.04,0
11630571,0.12,0
11630930,3.65,1
11638358,3.59,1
11641958,3.96,1
11654079,0.57,1
11658596,0.0,0
11659708,0.02,0
11661027,0.53,1
11661229,0.0,0
11668649,0.0,0
11669123,0.0,0
11670284,1.58,1
11670365,1.01,1
11671329,0.04,0
11672175,1.73,1
11672284,0.0,0
11673798,3.51,1
11674837,6.71,1
11675390,2.76,1
11675431,0.2,0
11675441,0.41,1
11680404,0.0,0
11684392,0.02,0
11685844,0.05,0
11686214,0.07,0
11686822,0.0,0
11687702,0.03,0
11691665,0.11,0
11696537,1.8,1
11699708,2.08,1
11699846,0.42,1
11701476,0.0,0
11702175,0.09,0
11704017,0.1,0
11705643,0.0,0
11708118,0.05,0
11708656,0.0,0
11708876,0.0,0
11708912,0.04,0
11713422,0.06,0
11721588,0.0,0
11722846,0.05,0
11722972,0.14,0
11724504,0.02,0
11725026,0.15,0
11725595,0.0,0
11725608,5.01,1
11726951,0.23,0
11727149,0.46,1
11727297,0.2,0
11728318,3.03,1
11729215,0.19,0
11730237,0.0,0
11731168,0.1,0
11732381,0.0,0
11732728,0.0,0
11732741,0.0,0
11732822,0.87,1
11733037,0.0,0
11740339,0.0,0
11740479,0.1,0
11741773,0.0,0
11742138,0.42,1
11742675,1.53,1
11742895,0.02,0
11743513,4.38,1
11747009,0.02,0
11753837,0.14,0
11757212,8.0,1
11758216,0.62,1
11760887,0.64,1
11761831,1.64,1
11762397,3.26,1
11763414,0.26,0
11764237,0.02,0
11764444,0.21,0
11767749,0.68,1
11768876,1.73,1
11769840,2.39,1
11773839,2.26,1
11774035,0.71,1
11774081,0.0,0
11774630,7.74,1
11774785,0.0,0
11775328,0.34,0
11776513,0.32,0
11778114,2.38,1
11784360,0.0,0
11787449,0.0,0
11787695,2.02,1
11789134,0.0,0
11789627,1.66,1
11791633,0.02,0
11791986,0.78,1
11793333,0.41,1
11796166,0.07,0
11796442,0.96,1
11797330,0.36,1
11811612,0.2,0
11815674,0.26,0
11816453,0.07,0
11816779,1.15,1
11818785,0.0,0
11822196,2.9499999999999997,1
11823440,3.9,1
11824700,0.32,0
11825464,0.03,0
11827364,0.18,0
11827970,0.54,1
11829141,0.61,1
11837926,1.05,1
11841497,0.07,0
11844979,1.3599999999999999,1
11845040,0.0,0
11845677,3.01,1
11847492,3.58,1
11849741,0.0,0
11854642,0.06,0
11855071,2.17,1
11861244,0.0,0
11866840,1.0,1
11866880,0.67,1
11869986,0.06,0
11870917,0.75,1
11876825,0.88,1
11878464,0.34,0
11881734,0.68,1
11884239,0.04,0
11884842,0.0,0
11885649,0.0,0
11894522,0.22,0
11898556,0.44,1
11902072,1.15,1
11904076,0.0,0
11904916,0.75,1
11907194,0.48,1
11908891,0.07,0
11910223,0.03,0
11911154,0.0,0
11911230,0.11,0
11914604,0.52,1
11915544,0.11,0
11917115,0.0,0
11917311,0.33,0
11918958,0.0,0
11921184,1.13,1
11923041,0.0,0
11930874,0.43,1
11935009,0.38,1
11940121,0.04,0
11945328,0.57,1
11945865,0.2,0
11947308,2.65,1
11948817,1.92,1
11950208,0.0,0
11950870,1.0,1
11951403,0.0,0
11951436,0.0,0
11951550,0.1,0
11951664,7.74,1
11962385,0.05,0
11966882,0.09,0
11967922,4.88,1
11968309,0.52,1
11968663,0.4,1
11968765,2.31,1
11975404,0.74,1
11976676,0.41,1
11976770,0.07,0
11981562,0.0,0
11982812,1.48,1
11983859,2.53,1
11984140,0.57,1
11989253,0.0,0
11995451,2.64,1
11998560,0.09,0
12001318,0.0,0
12009770,0.0,0
12010675,0.09,0
12012671,0.06,0
12018166,0.2,0
12020405,0.86,1
12027050,0.14,0
12028273,0.0,0
12033348,0.14,0
12038925,0.45,1
12057272,1.17,1
12058474,0.11,0
12060709,0.0,0
12061634,1.72,1
12062317,4.22,1
12063606,0.41,1
12072392,0.0,0
12075958,0.0,0
12080664,0.0,0
12081136,8.88,1
12082653,0.01,0
12086609,0.31,0
12087651,1.14,1
12089291,0.04,0
12090062,0.57,1
12091973,1.08,1
12092726,1.12,1
12096316,0.1,0
12098551,0.09000000000000001,0
12099193,0.0,0
12101562,0.0,0
12104046,4.73,1
12114372,0.0,0
12115582,0.9,1
12120448,0.39,1
12122228,0.0,0
12123995,5.88,1
12126100,0.67,1
12126255,0.4,1
12126310,0.0,0
12127963,0.08,0
12128527,1.77,1
12129877,4.57,1
12131971,0.17,0
12132369,0.0,0
12133055,3.15,1
12140588,0.05,0
12144814,0.15,0
12145783,0.22,0
12147356,0.84,1
12149644,0.0,0
12149983,0.04,0
12150056,0.37,1
12151986,0.18,0
12154291,0.78,1
12154854,0.0,0
12155032,0.22,0
12156706,0.22,0
12160369,0.38,1
12160792,2.84,1
12162311,0.54,1
12162815,0.3,0
12166612,0.32,0
12171344,1.4,1
12172246,0.3,0
12176919,0.09,0
12186466,2.35,1
12190039,0.31,0
12190846,0.0,0
12194903,0.0,0
12196613,0.13,0
12197079,4.48,1
12210788,4.09,1
12211018,0.29,0
12213641,3.01,1
12214869,2.97,1
12215421,1.2,1
12219437,3.36,1
12220316,0.1,0
12222242,0.44,1
12222829,0.81,1
12223329,1.16,1
12223914,0.0,0
12226733,0.02,0
12227689,0.47,1
12233355,0.36,1
12233435,0.0,0
12235509,2.0,1
12241602,0.0,0
12243051,5.7,1
12244687,1.54,1
12245536,0.13,0
12258594,0.66,1
12259864,0.0,0
12261576,0.21,0
12262020,0.29,0
12267269,0.42,1
12268556,3.12,1
12275644,0.0,0
12276549,0.33999999999999997,0
12290324,0.36,1
12292581,0.31,0
12294891,0.13,0
12298772,0.06,0
12300501,0.0,0
12302023,2.07,1
12302104,0.0,0
12302238,0.09,0
12303714,0.32,0
12303720,0.04,0
12306481,0.7100000000000001,1
12307951,0.77,1
12317482,0.03,0
12317978,0.51,1
12320096,0.3,0
12321281,0.29,0
12326291,2.16,1
12326402,0.1,0
12326863,0.0,0
12327430,5.75,1
12330542,0.0,0
12334451,0.52,1
12335685,0.02,0
12337318,2.42,1
12337810,0.1,0
12341146,0.02,0
12342828,4.25,1
12348871,1.3599999999999999,1
12349009,0.03,0
12351216,2.82,1
12352188,0.16,0
12353168,0.72,1
12358955,4.46,1
12360407,0.02,0
12361493,1.81,1
12366541,6.64,1
12368114,0.02,0
12368999,0.05,0
12374283,4.44,1
12377856,0.0,0
12378834,0.02,0
12384418,1.94,1
12385603,1.92,1
12386614,0.08,0
12387523,4.960000000000001,1
12388182,0.17,0
12390595,0.03,0
12391379,0.0,0
12394498,2.35,1
12394900,0.02,0
12398671,0.91,1
12399023,0.0,0
12404709,3.8000000000000003,1
12405749,0.32,0
12411178,1.52,1
12417880,0.0,0
12419033,0.72,1
12419083,0.0,0
12420115,0.46,1
12422467,0.0,0
12424361,0.26,0
12431341,0.17,0
12432739,0.02,0
12435489,0.02,0
12440590,0.24,0
12442710,2.67,1
12446229,1.22,1
12446288,0.08,0
12446529,1.77,1
12447185,0.0,0
12449641,0.06,0
12454759,2.02,1
12455431,0.0,0
12456721,0.39,1
12459436,0.7,1
12460557,0.05,0
12460642,0.3,0
12461120,0.0,0
12461367,1.81,1
12465884,1.0,1
12470243,0.0,0
12474780,0.11,0
12475280,0.0,0
12479495,0.0,0
12482845,0.24,0
12483260,0.02,0
12484957,2.21,1
12485000,0.58,1
12485696,0.05,0
12485770,1.02,1
12495861,0.0,0
12501130,3.68,1
12502207,0.23,0
12502512,0.02,0
12508991,0.43,1
12511067,0.0,0
12511213,0.02,0
12512629,0.1,0
12517087,0.18,0
12517331,0.07,0
12517694,0.32,0
12518470,0.1,0
12518898,0.09,0
12524253,0.0,0
12530523,1.56,1
12531773,5.78,1
12533228,2.91,1
12534916,0.0,0
12535775,0.0,0
12540615,0.37,1
12541368,3.92,1
12541753,0.04,0
12552750,3.47,1
12556197,1.24,1
12568104,0.04,0
12569332,0.82,1
12570191,1.24,1
12570239,0.07,0
12573650,0.27,0
12573771,0.0,0
12575621,0.0,0
12577771,0.0,0
12578148,1.42,1
12579773,0.21,0
12579916,0.01,0
12582591,2.24,1
12584201,1.2,1
12584768,0.0,0
12586279,0.15,0
12586492,3.13,1
12587147,2.62,1
12587611,0.0,0
12588825,0.08,0
12589844,1.4,1
12589970,0.57,1
12602098,0.03,0
12603183,0.0,0
12605496,0.0,0
12606076,0.0,0
12608261,0.4,1
12608878,0.0,0
12610226,0.2,0
12614433,0.02,0
12615927,0.34,0
12616627,0.04,0
12616662,0.06,0
12620454,0.47,1
12621774,1.25,1
12624062,0.24,0
12624093,0.12,0
12625165,0.0,0
12625398,0.17,0
12627412,0.03,0
12633660,0.29,0
12637520,0.12,0
12639098,0.0,0
12641005,2.72,1
12641307,0.14,0
12642973,0.85,1
12644018,0.0,0
12646225,0.12,0
12647129,0.46,1
12647675,0.78,1
12647740,0.4,1
12649246,2.64,1
12649916,0.04,0
12650039,0.0,0
12650230,0.6,1
12652679,0.43,1
12658747,0.0,0
12662045,0.06,0
12672019,2.64,1
12672143,0.14,0
12672672,0.0,0
12672756,2.67,1
12672916,0.1,0
12674973,4.62,1
12678346,0.0,0
12680161,6.6899999999999995,1
12684894,4.779999999999999,1
12690012,0.32,0
12692690,0.13,0
12702296,0.23,0
12703112,0.15,0
12703148,0.26,0
12704088,0.49,1
12706370,1.8,1
12708335,0.0,0
12715154,0.32,0
12718658,0.0,0
12720552,1.46,1
12722812,0.13,0
12729740,0.0,0
12730517,0.02,0
12732385,1.08,1
12732806,1.37,1
12738054,2.95,1
12739246,0.2,0
12741400,1.39,1
12743691,0.58,1
12745771,0.02,0
12749383,0.0,0
12749467,0.11,0
12750945,5.880000000000001,1
12757332,0.0,0
12759735,0.02,0
12760201,0.29,0
12762193,0.34,0
12762559,0.0,0
12764250,0.0,0
12764799,0.0,0
12764940,0.0,0
12767750,0.49,1
12770122,0.46,1
12773532,0.04,0
12774721,0.06,0
12775618,0.13,0
12776165,0.24,0
12776493,0.14,0
12776694,0.12,0
12780119,0.39,1
12780893,0.0,0
12784820,0.39,1
12795393,0.25,0
12795683,0.04,0
12796091,0.25,0
12797993,0.12,0
12798614,1.05,1
12802075,0.26,0
12806055,0.44999999999999996,1
12808619,2.73,1
12810744,0.18,0
12810839,0.8500000000000001,1
12811150,1.58,1
12821514,0.29,0
12825778,0.96,1
12827163,0.0,0
12827876,0.03,0
12831071,2.45,1
12834599,0.8,1
12838732,1.75,1
12838750,0.27,0
12838834,0.28,0
12838954,0.29,0
12841127,0.39,1
12851900,0.78,1
12859795,3.72,1
12864943,0.04,0
12865261,1.98,1
12866178,0.32999999999999996,0
12871485,0.17,0
12872707,0.0,0
12873109,0.0,0
12874528,0.22,0
12876904,0.02,0
12878448,0.14,0
12878653,0.33,0
12879538,2.9800000000000004,1
12879620,0.03,0
12881634,2.5,1
12895206,0.1,0
12897540,0.21,0
12898160,0.0,0
12898987,2.51,1
12899510,0.01,0
12901128,0.0,0
12904034,0.02,0
12913455,2.11,1
12920745,0.18,0
12921356,0.1,0
12925391,0.0,0
12926593,1.21,1
12927770,0.0,0
12930988,2.11,1
12933114,0.08,0
12938084,0.76,1
12943509,0.0,0
12949044,0.94,1
12954861,0.76,1
12958562,0.17,0
12959277,0.91,1
12960612,0.0,0
12963900,1.5,1
12965214,0.07,0
12967572,0.02,0
12968185,0.0,0
12968821,0.19,0
12970838,0.06,0
12971995,0.58,1
12972780,1.6400000000000001,1
12981247,0.02,0
12986134,3.21,1
12986426,2.06,1
12986471,0.02,0
12989163,0.29,0
12989745,0.94,1
12995701,0.02,0
12996782,0.0,0
12999475,0.06,0
13001035,0.51,1
13001047,0.0,0
13006166,1.8,1
13006977,0.11,0
13007287,0.76,1
13008402,0.0,0
13010274,0.0,0
13015084,1.63,1
13020369,0.0,0
13023370,0.13,0
13026391,0.18,0
13027278,0.17,0
13030891,0.07,0
13031306,0.94,1
13031379,1.09,1
13031745,0.14,0
13032983,0.03,0
13034246,0.0,0
13037911,1.1400000000000001,1
13042411,3.02,1
13043232,0.62,1
13043852,0.09,0
13056751,1.6,1
13058935,0.0,0
13059803,0.31,0
13060798,1.24,1
13061712,0.29,0
13063145,5.1899999999999995,1
13064420,0.0,0
13067214,0.37,1
13068601,0.12,0
13069275,0.59,1
13074730,0.0,0
13076168,0.17,0
13077418,2.24,1
13077909,0.03,0
13078961,0.04,0
13080757,1.36,1
13081524,1.7,1
13084497,0.0,0
13089400,0.66,1
13089720,0.0,0
13089912,1.19,1
13092234,0.0,0
13092309,0.0,0
13093738,0.1,0
13094498,2.05,1
13095310,0.0,0
13096043,1.68,1
13097902,1.85,1
13098292,0.2,0
13102999,1.02,1
13106591,0.05,0
13107477,4.06,1
13108199,1.47,1
13108315,0.52,1
13125226,0.03,0
13125674,0.05,0
13125944,0.06,0
13126043,1.75,1
13129524,0.08,0
13132515,0.17,0
13133052,2.85,1
13133943,0.27,0
13137787,0.06,0
13143585,0.06,0
13148521,0.06,0
13148824,0.12,0
13156191,0.17,0
13156228,0.35,0
13156754,0.1,0
13161042,0.28,0
13162562,0.0,0
13163009,1.28,1
13164593,0.0,0
13165300,0.08,0
13168457,0.37,1
13184549,0.05,0
13187595,1.99,1
13197042,0.73,1
13197498,0.0,0
13200526,1.24,1
13200818,0.25,0
13203690,0.0,0
13203970,2.46,1
13207016,0.2,0
13208084,0.42000000000000004,1
13208109,0.11,0
13209857,0.23,0
13219494,0.02,0
13223221,0.08,0
13224665,0.16,0
13224803,1.29,1
13225047,2.5599999999999996,1
13238971,0.32,0
13244076,0.0,0
13246568,0.0,0
13246721,1.0,1
13251813,0.47,1
13257154,0.0,0
13262918,5.69,1
13269546,0.56,1
13270449,0.18,0
13270888,0.6,1
13272957,0.01,0
13274612,0.0,0
13275669,0.0,0
13275837,0.12,0
13282162,0.7,1
13283016,0.0,0
13283118,0.08,0
13284271,0.9,1
13285212,0.0,0
13287929,2.73,1
13291840,0.19,0
13295673,0.18,0
13300403,1.93,1
13304615,0.04,0
13305499,0.0,0
13307646,0.19,0
13309979,0.68,1
13312279,0.43,1
13313020,0.15,0
13314076,0.21,0
13314736,0.19,0
13318184,0.06,0
13320530,1.99,1
13322259,0.0,0
13322263,0.18,0
13322715,2.69,1
13322744,0.25,0
13324284,0.61,1
13324888,0.03,0
13325584,0.0,0
13325936,0.03,0
